cycle_nodes,cycle_edges,vorticity
"Chela J.I.,Soderling R.,Lopez F.,Ancic M.,Baghdatis M.,Chela J.I.","(Chela J.I.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Chela J.I.)",-20.0
"Spadea V.,Costa A.,Roddick A.,Melzer J.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Melzer J.);(Melzer J.,Spadea V.)",-20.0
"Srichaphan P.,Ancic M.,Saulnier C.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Saulnier C.);(Saulnier C.,Srichaphan P.)",-20.0
"Starace P.,Lopez F.,Ancic M.,Monfils G.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Monfils G.);(Monfils G.,Starace P.)",-20.0
"Montanes A.,Lopez F.,Ancic M.,Mello R.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Mello R.);(Mello R.,Montanes A.)",-20.0
"Ferrero J.C.,Lopez F.,Ancic M.,Federer R.,Ferrero J.C.","(Ferrero J.C.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Ferrero J.C.)",-20.0
"Ginepri R.,Fish M.,Soderling R.,Lopez F.,Zabaleta M.,Garcia-Lopez G.,Ginepri R.","(Ginepri R.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Garcia-Lopez G.);(Garcia-Lopez G.,Ginepri R.)",-20.0
"Rochus C.,Srichaphan P.,Ancic M.,Roddick A.,Melzer J.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Melzer J.);(Melzer J.,Rochus C.)",-20.0
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Gonzalez F.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Puerta M.)",-20.0
"Montanes A.,Lopez F.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Montanes A.)",-20.0
"Martin A.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Horna L.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Martin A.)",-20.0
"Soderling R.,Lopez F.,Ancic M.,Mayer F.,Soderling R.","(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Mayer F.);(Mayer F.,Soderling R.)",-20.0
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Spadea V.)",-20.0
"Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Monaco J.,Soderling R.","(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Monaco J.);(Monaco J.,Soderling R.)",-20.0
"Johansson T.,Lopez F.,Ancic M.,Henman T.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Henman T.);(Henman T.,Johansson T.)",-20.0
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Acasuso J.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Mirnyi M.)",-20.0
"Kim K.,Srichaphan P.,Ancic M.,Coria G.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Kim K.)",-20.0
"Malisse X.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Llodra M.,Malisse X.","(Malisse X.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Llodra M.);(Llodra M.,Malisse X.)",-20.0
"Muller G.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Mirnyi M.,Muller G.","(Muller G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Muller G.)",-20.0
"Johansson T.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Johansson T.)",-20.0
"Rochus O.,Ancic M.,Kuerten G.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Kuerten G.);(Kuerten G.,Rochus O.)",-20.0
"Muller G.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Melzer J.,Muller G.","(Muller G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Melzer J.);(Melzer J.,Muller G.)",-20.0
"Soderling R.,Lopez F.,Ancic M.,Federer R.,Soderling R.","(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Soderling R.)",-20.0
"Ginepri R.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Ginepri R.","(Ginepri R.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Ginepri R.)",-20.0
"Gaudio G.,Costa A.,Davydenko N.,Gaudio G.","(Gaudio G.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Gaudio G.)",-20.0
"Coria G.,Ancic M.,Srichaphan P.,Calleri A.,Coria G.","(Coria G.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Coria G.)",-20.0
"Schuettler R.,Agassi A.,Lopez F.,Ancic M.,Mello R.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Mello R.);(Mello R.,Schuettler R.)",-20.0
"Rochus C.,Srichaphan P.,Ancic M.,Roddick A.,Horna L.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Rochus C.)",-20.0
"Novak J.,Roddick A.,Ancic M.,Hrbaty D.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Novak J.)",-20.0
"Kohlschreiber P.,Soderling R.,Lopez F.,Johansson T.,Kohlschreiber P.","(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Kohlschreiber P.)",-20.0
"Johansson J.,Lopez F.,Zabaleta M.,Garcia-Lopez G.,Johansson J.","(Johansson J.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Garcia-Lopez G.);(Garcia-Lopez G.,Johansson J.)",-20.0
"Rochus C.,Srichaphan P.,Ancic M.,Gasquet R.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Rochus C.)",-20.0
"Schuettler R.,Agassi A.,Lopez F.,Ancic M.,Haas T.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Haas T.);(Haas T.,Schuettler R.)",-20.0
"Rochus O.,Ancic M.,Blake J.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Rochus O.)",-20.0
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Blake J.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Blake J.);(Blake J.,Nadal R.)",-20.0
"Johansson T.,Lopez F.,Ancic M.,Coria G.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Johansson T.)",-20.0
"Rochus C.,Srichaphan P.,Ancic M.,Arthurs W.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Rochus C.)",-20.0
"Rochus O.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Rochus O.)",-20.0
"Ginepri R.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Coria G.,Ginepri R.","(Ginepri R.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Ginepri R.)",-20.0
"Novak J.,Roddick A.,Ancic M.,Beck K.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Novak J.)",-20.0
"Seppi A.,Nieminen J.,Srichaphan P.,Ancic M.,Gonzalez F.,Seppi A.","(Seppi A.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Seppi A.)",-20.0
"Johansson J.,Lopez F.,Agassi A.,Johansson J.","(Johansson J.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Johansson J.)",-20.0
"Kim K.,Srichaphan P.,Ancic M.,Hernych J.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Hernych J.);(Hernych J.,Kim K.)",-20.0
"Kim K.,Srichaphan P.,Ancic M.,Lopez F.,Agassi A.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Kim K.)",-20.0
"Monaco J.,Costa A.,Roddick A.,Ancic M.,Arthurs W.,Monaco J.","(Monaco J.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Monaco J.)",-20.0
"Starace P.,Lopez F.,Ancic M.,Srichaphan P.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Starace P.)",-20.0
"Moya C.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Mirnyi M.,Moya C.","(Moya C.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Moya C.)",-20.0
"Srichaphan P.,Ancic M.,Berdych T.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Srichaphan P.)",-20.0
"Stepanek R.,Ancic M.,Roddick A.,Costa A.,Massu N.,Lapentti N.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Massu N.);(Massu N.,Lapentti N.);(Lapentti N.,Stepanek R.)",-20.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Zib T.)",-20.0
"Martin A.,Zabaleta M.,Lopez F.,Ferrero J.C.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Martin A.)",-20.0
"Melzer J.,Roddick A.,Ancic M.,Acasuso J.,Melzer J.","(Melzer J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Melzer J.)",-20.0
"Kohlschreiber P.,Soderling R.,Lopez F.,Zabaleta M.,Almagro N.,Kohlschreiber P.","(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Almagro N.);(Almagro N.,Kohlschreiber P.)",-20.0
"Nalbandian D.,Ancic M.,Baghdatis M.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Nalbandian D.)",-20.0
"Mathieu P.,Santoro F.,Lopez F.,Ancic M.,Gonzalez F.,Mathieu P.","(Mathieu P.,Santoro F.);(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Mathieu P.)",-20.0
"Schalken S.,Bjorkman J.,Ancic M.,Coria G.,Schalken S.","(Schalken S.,Bjorkman J.);(Bjorkman J.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Schalken S.)",-20.0
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Zib T.)",-20.0
"Santoro F.,Lopez F.,Ancic M.,Roddick A.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Santoro F.)",-20.0
"Johansson T.,Lopez F.,Ancic M.,Hewitt L.,Johansson T.","(Johansson T.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Hewitt L.);(Hewitt L.,Johansson T.)",-20.0
"Horna L.,Roddick A.,Ancic M.,Acasuso J.,Horna L.","(Horna L.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Horna L.)",-20.0
"Monaco J.,Costa A.,Mirnyi M.,Monaco J.","(Monaco J.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Monaco J.)",-20.0
"Stepanek R.,Ancic M.,Berdych T.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Stepanek R.)",-20.0
"Vik R.,Soderling R.,Lopez F.,Ancic M.,Rochus O.,Vik R.","(Vik R.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Rochus O.);(Rochus O.,Vik R.)",-20.0
"Rusedski G.,Ancic M.,Lopez F.,Karlovic I.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Rusedski G.)",-20.0
"Ferrero J.C.,Lopez F.,Ancic M.,Baghdatis M.,Ferrero J.C.","(Ferrero J.C.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Ferrero J.C.)",-20.0
"Chela J.I.,Soderling R.,Lopez F.,Agassi A.,Chela J.I.","(Chela J.I.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Chela J.I.)",-20.0
"Sabau R.,Zabaleta M.,Almagro N.,Sabau R.","(Sabau R.,Zabaleta M.);(Zabaleta M.,Almagro N.);(Almagro N.,Sabau R.)",-20.0
"Lopez F.,Ancic M.,Gasquet R.,Lopez F.","(Lopez F.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Lopez F.)",-20.0
"Vanek J.,Roddick A.,Ancic M.,Lopez F.,Zabaleta M.,Martin A.,Vanek J.","(Vanek J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Vanek J.)",20.0
"Calleri A.,Srichaphan P.,Ancic M.,Lopez F.,Zabaleta M.,Calatrava A.,Calleri A.","(Calleri A.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Calatrava A.);(Calatrava A.,Calleri A.)",20.0
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Berdych T.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Verdasco F.)",20.0
"Saulnier C.,Ancic M.,Lopez F.,Johansson T.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Saulnier C.)",20.0
"Srichaphan P.,Ancic M.,Lopez F.,Soderling R.,Fish M.,Ginepri R.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Fish M.);(Fish M.,Ginepri R.);(Ginepri R.,Srichaphan P.)",20.0
"Davydenko N.,Costa A.,Roddick A.,Ancic M.,Arthurs W.,Canas G.,Davydenko N.","(Davydenko N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Davydenko N.)",20.0
"Malisse X.,Lopez F.,Johansson T.,Malisse X.","(Malisse X.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Malisse X.)",20.0
"Llodra M.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Soderling R.,Chela J.I.,Llodra M.","(Llodra M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Llodra M.)",20.0
"Novak J.,Roddick A.,Costa A.,Andreev I.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Novak J.)",20.0
"Robredo T.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Montanes A.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Montanes A.);(Montanes A.,Robredo T.)",20.0
"Karlovic I.,Lopez F.,Johansson T.,Karlovic I.","(Karlovic I.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Karlovic I.)",20.0
"Sanchez D.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Montanes A.,Sanchez D.","(Sanchez D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Montanes A.);(Montanes A.,Sanchez D.)",20.0
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Arthurs W.,Canas G.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Nadal R.)",20.0
"Phau B.,Ancic M.,Lopez F.,Carlsen K.,Phau B.","(Phau B.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Phau B.)",20.0
"Haas T.,Ancic M.,Arthurs W.,Haas T.","(Haas T.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Haas T.)",20.0
"Verdasco F.,Costa A.,Roddick A.,Melzer J.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Melzer J.);(Melzer J.,Verdasco F.)",20.0
"Spadea V.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Kim K.,Spadea V.","(Spadea V.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Kim K.);(Kim K.,Spadea V.)",20.0
"Dent T.,Ancic M.,Berdych T.,Dent T.","(Dent T.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Dent T.)",20.0
"Melzer J.,Roddick A.,Costa A.,Gaudio G.,Melzer J.","(Melzer J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Melzer J.)",20.0
"Moya C.,Zabaleta M.,Lopez F.,Ferrero J.C.,Moya C.","(Moya C.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Moya C.)",20.0
"Gonzalez F.,Ancic M.,Djokovic N.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Djokovic N.);(Djokovic N.,Gonzalez F.)",20.0
"Montanes A.,Lopez F.,Zabaleta M.,Martin A.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Montanes A.)",20.0
"Rochus O.,Ancic M.,Lopez F.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Rochus O.)",20.0
"Rochus C.,Srichaphan P.,Kim K.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Kim K.);(Kim K.,Rochus C.)",20.0
"Gonzalez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Gonzalez F.)",20.0
"Srichaphan P.,Ancic M.,Lopez F.,Johansson T.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Srichaphan P.)",20.0
"Monfils G.,Ancic M.,Gasquet R.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Gasquet R.);(Gasquet R.,Monfils G.)",20.0
"Lee H.T.,Ancic M.,Srichaphan P.,Kim K.,Lee H.T.","(Lee H.T.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Kim K.);(Kim K.,Lee H.T.)",20.0
"Vik R.,Soderling R.,Kohlschreiber P.,Kiefer N.,Vik R.","(Vik R.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Kiefer N.);(Kiefer N.,Vik R.)",20.0
"Rochus O.,Ancic M.,Bjorkman J.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Rochus O.)",20.0
"Stepanek R.,Ancic M.,Lopez F.,Soderling R.,Chela J.I.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Stepanek R.)",20.0
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Rochus O.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Rochus O.);(Rochus O.,Verdasco F.)",20.0
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Roddick A.,Costa A.,Mathieu P.H.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mathieu P.H.);(Mathieu P.H.,Nadal R.)",20.0
"Koubek S.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Ferrero J.C.,Koubek S.","(Koubek S.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Koubek S.)",20.0
"Hrbaty D.,Ancic M.,Srichaphan P.,Calleri A.,Hrbaty D.","(Hrbaty D.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Hrbaty D.)",20.0
"Malisse X.,Lopez F.,Soderling R.,Chela J.I.,Malisse X.","(Malisse X.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Chela J.I.);(Chela J.I.,Malisse X.)",20.0
"Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Grosjean S.,Hanescu V.","(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Hanescu V.)",20.0
"Mantilla F.,Llodra M.,Costa A.,Ferrer D.,Mantilla F.","(Mantilla F.,Llodra M.);(Llodra M.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Mantilla F.)",20.0
"Mayer F.,Ancic M.,Gonzalez F.,Mayer F.","(Mayer F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Mayer F.)",20.0
"Roddick A.,Ancic M.,Lopez F.,Ferrero J.C.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Roddick A.)",20.0
"Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Carlsen K.,Hanescu V.","(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Hanescu V.)",20.0
"Karlovic I.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Karlovic I.","(Karlovic I.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Karlovic I.)",20.0
"Nalbandian D.,Ancic M.,Lopez F.,Grosjean S.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Nalbandian D.)",20.0
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Kim K.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Kim K.);(Kim K.,Sanguinetti D.)",20.0
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Johansson T.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Verdasco F.)",20.0
"Mayer F.,Ancic M.,Lopez F.,Johansson T.,Mayer F.","(Mayer F.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson T.);(Johansson T.,Mayer F.)",20.0
"Davydenko N.,Costa A.,Roddick A.,Ancic M.,Coria G.,Davydenko N.","(Davydenko N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Davydenko N.)",20.0
"Roddick A.,Ancic M.,Lopez F.,Grosjean S.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Roddick A.)",20.0
"Schuettler R.,Agassi A.,Lopez F.,Ancic M.,Moodie W.,Schuettler R.","(Schuettler R.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Moodie W.);(Moodie W.,Schuettler R.)",20.0
