cycle_nodes,cycle_edges,vorticity
"Rochus O.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Chiudinelli M.,Rochus O.","(Rochus O.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Chiudinelli M.);(Chiudinelli M.,Rochus O.)",-30.0
"Soderling R.,Gimeno-Traver D.,Beck A.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Gabashvili T.,Smyczek T.,Murray A.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Gabashvili T.);(Gabashvili T.,Smyczek T.);(Smyczek T.,Murray A.);(Murray A.,Soderling R.)",-30.0
"Kohlschreiber P.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Fish M.,Giraldo S.,Kohlschreiber P.","(Kohlschreiber P.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Fish M.);(Fish M.,Giraldo S.);(Giraldo S.,Kohlschreiber P.)",-30.0
"Petzschner P.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kohlschreiber P.,Petzschner P.","(Petzschner P.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kohlschreiber P.);(Kohlschreiber P.,Petzschner P.)",-30.0
"Korolev E.,Serra F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,De Bakker T.,Korolev E.","(Korolev E.,Serra F.);(Serra F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,De Bakker T.);(De Bakker T.,Korolev E.)",-30.0
"Ferrer D.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Clement A.,Ferrer D.","(Ferrer D.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Clement A.);(Clement A.,Ferrer D.)",-30.0
"Riba P.,Blake J.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Greul S.,Riba P.","(Riba P.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Greul S.);(Greul S.,Riba P.)",-30.0
"Istomin D.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Berdych T.,Istomin D.","(Istomin D.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Istomin D.)",-30.0
"Serra F.,Robert S.,Ferrer D.,Serra F.","(Serra F.,Robert S.);(Robert S.,Ferrer D.);(Ferrer D.,Serra F.)",-30.0
"Soderling R.,Gimeno-Traver D.,Golubev A.,Granollers M.,Soderling R.","(Soderling R.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Granollers M.);(Granollers M.,Soderling R.)",-30.0
"Tsonga J.W.,Ouanna J.,Levy H.,Bellucci T.,Fischer M.,Seppi A.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Ljubicic I.,Tsonga J.W.","(Tsonga J.W.,Ouanna J.);(Ouanna J.,Levy H.);(Levy H.,Bellucci T.);(Bellucci T.,Fischer M.);(Fischer M.,Seppi A.);(Seppi A.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Ljubicic I.);(Ljubicic I.,Tsonga J.W.)",-30.0
"Mathieu P.H.,Berdych T.,Odesnik W.,Kukushkin M.,Marchenko I.,Mathieu P.H.","(Mathieu P.H.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Marchenko I.);(Marchenko I.,Mathieu P.H.)",-30.0
"Verdasco F.,Robert S.,Lopez F.,Del Potro J.M.,Russell M.,Odesnik W.,Kukushkin M.,Nadal R.,Bolelli S.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Kukushkin M.);(Kukushkin M.,Nadal R.);(Nadal R.,Bolelli S.);(Bolelli S.,Verdasco F.)",-30.0
"Ferrer D.,Robert S.,Becker B.,Ferrer D.","(Ferrer D.,Robert S.);(Robert S.,Becker B.);(Becker B.,Ferrer D.)",30.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Berrer M.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Troicki V.)",30.0
"Fognini F.,Ferrer D.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Fognini F.","(Fognini F.,Ferrer D.);(Ferrer D.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Fognini F.)",30.0
"Querrey S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Berrer M.,Querrey S.","(Querrey S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Querrey S.)",30.0
"Mayer F.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Garcia-Lopez G.,Mayer F.","(Mayer F.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Garcia-Lopez G.);(Garcia-Lopez G.,Mayer F.)",30.0
"Kohlschreiber P.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Kohlschreiber P.","(Kohlschreiber P.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Kohlschreiber P.)",30.0
"Querrey S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Petzschner P.,Querrey S.","(Querrey S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Petzschner P.);(Petzschner P.,Querrey S.)",30.0
"Rufin G.,Tomic B.,Fish M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Brown D.,Recouderc L.,Rufin G.","(Rufin G.,Tomic B.);(Tomic B.,Fish M.);(Fish M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Brown D.);(Brown D.,Recouderc L.);(Recouderc L.,Rufin G.)",30.0
"Kohlschreiber P.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Berrer M.,Kohlschreiber P.","(Kohlschreiber P.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Kohlschreiber P.)",30.0
"Murray A.,Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Golubev A.,Isner J.,Murray A.","(Murray A.,Smyczek T.);(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Golubev A.);(Golubev A.,Isner J.);(Isner J.,Murray A.)",30.0
"Tipsarevic J.,Kukushkin M.,De Bakker T.,Tipsarevic J.","(Tipsarevic J.,Kukushkin M.);(Kukushkin M.,De Bakker T.);(De Bakker T.,Tipsarevic J.)",30.0
"Smyczek T.,Gabashvili T.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Smyczek T.","(Smyczek T.,Gabashvili T.);(Gabashvili T.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Smyczek T.)",30.0
"Mathieu P.H.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Hewitt L.,Mathieu P.H.","(Mathieu P.H.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Hewitt L.);(Hewitt L.,Mathieu P.H.)",30.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Blake J.,Kubot L.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Kubot L.);(Kubot L.,Troicki V.)",30.0
"Stakhovsky S.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Stakhovsky S.","(Stakhovsky S.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Stakhovsky S.)",30.0
"Kohlschreiber P.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Kamke T.,Kohlschreiber P.","(Kohlschreiber P.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Kamke T.);(Kamke T.,Kohlschreiber P.)",30.0
"Robredo T.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Benneteau J.,Robredo T.","(Robredo T.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Robredo T.)",30.0
"Ferrer D.,Robert S.,Seppi A.,Fischer M.,Bellucci T.,Ferrer D.","(Ferrer D.,Robert S.);(Robert S.,Seppi A.);(Seppi A.,Fischer M.);(Fischer M.,Bellucci T.);(Bellucci T.,Ferrer D.)",30.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Benneteau J.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Wawrinka S.)",30.0
"Rochus O.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Lacko L.,Mannarino A.,Rochus O.","(Rochus O.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Mannarino A.);(Mannarino A.,Rochus O.)",30.0
"Clement A.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Berrer M.,Clement A.","(Clement A.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Clement A.)",30.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Verdasco F.,Berankis R.,Melzer J.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Verdasco F.);(Verdasco F.,Berankis R.);(Berankis R.,Melzer J.);(Melzer J.,Troicki V.)",30.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Hajek J.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Hajek J.);(Hajek J.,Wawrinka S.)",30.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Nadal R.)",30.0
"Volandri F.,Skugor F.,Dolgopolov O.,Schuettler R.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Benneteau J.,Volandri F.","(Volandri F.,Skugor F.);(Skugor F.,Dolgopolov O.);(Dolgopolov O.,Schuettler R.);(Schuettler R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Volandri F.)",30.0
"Sela D.,Schuettler R.,Gimeno-Traver D.,Beck A.,Robert S.,Serra F.,Lacko L.,Sela D.","(Sela D.,Schuettler R.);(Schuettler R.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Sela D.)",30.0
"Robredo T.,Golubev A.,Gimeno-Traver D.,Schuettler R.,Dent T.,Robredo T.","(Robredo T.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dent T.);(Dent T.,Robredo T.)",30.0
"Ljubicic I.,Golubev A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Ljubicic I.","(Ljubicic I.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Ljubicic I.)",30.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Verdasco F.,Berankis R.,Melzer J.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Verdasco F.);(Verdasco F.,Berankis R.);(Berankis R.,Melzer J.);(Melzer J.,Nadal R.)",30.0
"Malisse X.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Llodra M.,Witten J.,Baghdatis M.,Malisse X.","(Malisse X.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Witten J.);(Witten J.,Baghdatis M.);(Baghdatis M.,Malisse X.)",30.0
"Sweeting R.,Berankis R.,Verdasco F.,Robert S.,Llodra M.,Sweeting R.","(Sweeting R.,Berankis R.);(Berankis R.,Verdasco F.);(Verdasco F.,Robert S.);(Robert S.,Llodra M.);(Llodra M.,Sweeting R.)",30.0
"Monaco J.,Gimeno-Traver D.,Garcia-Lopez G.,Monaco J.","(Monaco J.,Gimeno-Traver D.);(Gimeno-Traver D.,Garcia-Lopez G.);(Garcia-Lopez G.,Monaco J.)",30.0
"Youzhny M.,Kukushkin M.,Wawrinka S.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Wawrinka S.);(Wawrinka S.,Youzhny M.)",30.0
"Starace P.,Robert S.,Serra F.,Starace P.","(Starace P.,Robert S.);(Robert S.,Serra F.);(Serra F.,Starace P.)",30.0
"Troicki V.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Beck A.,Gimeno-Traver D.,Troicki V.","(Troicki V.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Troicki V.)",30.0
"Schwank E.,Gimeno-Traver D.,Beck A.,Robert S.,Kamke T.,Schwank E.","(Schwank E.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Kamke T.);(Kamke T.,Schwank E.)",30.0
"Cuevas P.,Fish M.,Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Berrer M.,Cuevas P.","(Cuevas P.,Fish M.);(Fish M.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Berrer M.);(Berrer M.,Cuevas P.)",30.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Kunitsyn I.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Kunitsyn I.);(Kunitsyn I.,Wawrinka S.)",30.0
"Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Becker B.,Russell M.","(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Becker B.);(Becker B.,Russell M.)",30.0
"Riba P.,Blake J.,Del Potro J.M.,Russell M.,Odesnik W.,Berdych T.,Luczak P.,Riba P.","(Riba P.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Russell M.);(Russell M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Luczak P.);(Luczak P.,Riba P.)",30.0
"Ferrer D.,Robert S.,Lopez F.,Del Potro J.M.,Cilic M.,Ferrer D.","(Ferrer D.,Robert S.);(Robert S.,Lopez F.);(Lopez F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Ferrer D.)",30.0
"Ferrero J.C.,Meffert D.,Lacko L.,Serra F.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Ferrero J.C.","(Ferrero J.C.,Meffert D.);(Meffert D.,Lacko L.);(Lacko L.,Serra F.);(Serra F.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Ferrero J.C.)",30.0
"Starace P.,Robert S.,Monfils G.,Starace P.","(Starace P.,Robert S.);(Robert S.,Monfils G.);(Monfils G.,Starace P.)",30.0
"Ljubicic I.,Golubev A.,Gimeno-Traver D.,Schuettler R.,Dent T.,Ljubicic I.","(Ljubicic I.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dent T.);(Dent T.,Ljubicic I.)",30.0
"Mayer F.,Del Potro J.M.,Cilic M.,Mayer F.","(Mayer F.,Del Potro J.M.);(Del Potro J.M.,Cilic M.);(Cilic M.,Mayer F.)",30.0
"Wawrinka S.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Blake J.,Haase R.,Wawrinka S.","(Wawrinka S.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Haase R.);(Haase R.,Wawrinka S.)",30.0
"Riba P.,Blake J.,Del Potro J.M.,Lopez F.,Robert S.,Montanes A.,Riba P.","(Riba P.,Blake J.);(Blake J.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Montanes A.);(Montanes A.,Riba P.)",30.0
"Malisse X.,Odesnik W.,Berdych T.,Malisse X.","(Malisse X.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Malisse X.)",30.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Lacko L.,Meffert D.,Ferrero J.C.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Meffert D.);(Meffert D.,Ferrero J.C.);(Ferrero J.C.,Nadal R.)",30.0
"Golubev A.,Gimeno-Traver D.,Beck A.,Robert S.,Davydenko N.,Golubev A.","(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Beck A.);(Beck A.,Robert S.);(Robert S.,Davydenko N.);(Davydenko N.,Golubev A.)",30.0
"Tipsarevic J.,Kukushkin M.,Odesnik W.,Querrey S.,Tipsarevic J.","(Tipsarevic J.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Querrey S.);(Querrey S.,Tipsarevic J.)",30.0
"Hanescu V.,Gimeno-Traver D.,Gasquet R.,Hanescu V.","(Hanescu V.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Hanescu V.)",30.0
"Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Istomin D.,Russell M.","(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Istomin D.);(Istomin D.,Russell M.)",30.0
"Mathieu P.H.,Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Serra F.,Federer R.,Mathieu P.H.","(Mathieu P.H.,Berdych T.);(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Federer R.);(Federer R.,Mathieu P.H.)",30.0
"Verdasco F.,Robert S.,Serra F.,Lacko L.,Mannarino A.,Verdasco F.","(Verdasco F.,Robert S.);(Robert S.,Serra F.);(Serra F.,Lacko L.);(Lacko L.,Mannarino A.);(Mannarino A.,Verdasco F.)",30.0
"Marchenko I.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Koubek S.,Dodig I.,Marchenko I.","(Marchenko I.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Koubek S.);(Koubek S.,Dodig I.);(Dodig I.,Marchenko I.)",30.0
"Mayer L.,Robert S.,Beck A.,Gimeno-Traver D.,Schuettler R.,Gulbis E.,Mayer L.","(Mayer L.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Gulbis E.);(Gulbis E.,Mayer L.)",30.0
"Youzhny M.,Kukushkin M.,Odesnik W.,Berdych T.,Brands D.,Youzhny M.","(Youzhny M.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Berdych T.);(Berdych T.,Brands D.);(Brands D.,Youzhny M.)",30.0
"Berdych T.,Odesnik W.,Russell M.,Del Potro J.M.,Lopez F.,Robert S.,Becker B.,Berdych T.","(Berdych T.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Lopez F.);(Lopez F.,Robert S.);(Robert S.,Becker B.);(Becker B.,Berdych T.)",30.0
"Ramirez-Hidalgo R.,Brown D.,Robert S.,Beck A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Ramirez-Hidalgo R.","(Ramirez-Hidalgo R.,Brown D.);(Brown D.,Robert S.);(Robert S.,Beck A.);(Beck A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Ramirez-Hidalgo R.)",30.0
"Nadal R.,Kukushkin M.,Odesnik W.,Russell M.,Del Potro J.M.,Blake J.,Haase R.,Nadal R.","(Nadal R.,Kukushkin M.);(Kukushkin M.,Odesnik W.);(Odesnik W.,Russell M.);(Russell M.,Del Potro J.M.);(Del Potro J.M.,Blake J.);(Blake J.,Haase R.);(Haase R.,Nadal R.)",30.0
"Fognini F.,Ferrer D.,Robert S.,Serra F.,Benneteau J.,Fognini F.","(Fognini F.,Ferrer D.);(Ferrer D.,Robert S.);(Robert S.,Serra F.);(Serra F.,Benneteau J.);(Benneteau J.,Fognini F.)",30.0
"Hanescu V.,Gimeno-Traver D.,Berlocq C.,Hanescu V.","(Hanescu V.,Gimeno-Traver D.);(Gimeno-Traver D.,Berlocq C.);(Berlocq C.,Hanescu V.)",30.0
"Lu Y.H.,Golubev A.,Gimeno-Traver D.,Schuettler R.,Dolgopolov O.,Lu Y.H.","(Lu Y.H.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Schuettler R.);(Schuettler R.,Dolgopolov O.);(Dolgopolov O.,Lu Y.H.)",30.0
"Lu Y.H.,Golubev A.,Gimeno-Traver D.,Gasquet R.,Chela J.I.,Lu Y.H.","(Lu Y.H.,Golubev A.);(Golubev A.,Gimeno-Traver D.);(Gimeno-Traver D.,Gasquet R.);(Gasquet R.,Chela J.I.);(Chela J.I.,Lu Y.H.)",30.0
"Lapentti G.,Fognini F.,Ferrer D.,Robert S.,Becker B.,Lapentti G.","(Lapentti G.,Fognini F.);(Fognini F.,Ferrer D.);(Ferrer D.,Robert S.);(Robert S.,Becker B.);(Becker B.,Lapentti G.)",30.0
